Transmitance,,,,,,,,,,,,,,,,
Time,19/07/2024 15:58:05,19/07/2024 15:58:32,19/07/2024 15:59:06,19/07/2024 15:59:52,19/07/2024 16:00:28,19/07/2024 16:00:56,19/07/2024 16:01:18,19/07/2024 16:01:54,19/07/2024 16:02:34,19/07/2024 16:03:06,19/07/2024 16:04:46,19/07/2024 16:05:07,19/07/2024 16:05:37,19/07/2024 16:06:27,19/07/2024 16:06:59,
Name,,,,,,,,,,,,,,,,
GPS,55° 51.7018' N  -3° 371.9431' W,55° 51.7068' N  -3° 371.9483' W,55° 51.7105' N  -3° 371.9540' W,55° 51.7084' N  -3° 371.9507' W,55° 51.7098' N  -3° 371.9525' W,55° 51.7087' N  -3° 371.9481' W,55° 51.7082' N  -3° 371.9480' W,55° 51.7082' N  -3° 371.9480' W,55° 51.7089' N  -3° 371.9487' W,55° 51.7077' N  -3° 371.9529' W,55° 51.7090' N  -3° 371.9566' W,55° 51.7090' N  -3° 371.9566' W,55° 51.7090' N  -3° 371.9566' W,55° 51.7112' N  -3° 371.9572' W,55° 51.7112' N  -3° 371.9572' W,
[nm],,,,,,,,,,,,,,,,
628.8,7.256393E-002,6.828944E-002,6.642095E-002,6.465484E-002,6.990197E-002,8.203435E-002,9.414113E-002,7.481635E-002,8.999462E-002,6.250480E-002,8.170160E-002,8.310937E-002,7.929561E-002,7.717116E-002,6.480842E-002,
630.8,7.241126E-002,6.833211E-002,6.648256E-002,6.455699E-002,7.000431E-002,8.208974E-002,9.420051E-002,7.471687E-002,8.984266E-002,6.255542E-002,8.176037E-002,8.312853E-002,7.935342E-002,7.727584E-002,6.501305E-002,
632.7,7.248495E-002,6.852939E-002,6.674057E-002,6.462422E-002,7.024262E-002,8.238644E-002,9.447986E-002,7.490363E-002,9.024716E-002,6.268424E-002,8.213449E-002,8.339422E-002,7.969061E-002,7.767504E-002,6.527928E-002,
634.7,7.273276E-002,6.868367E-002,6.682259E-002,6.478547E-002,7.019265E-002,8.228962E-002,9.400936E-002,7.487048E-002,9.023691E-002,6.279865E-002,8.206328E-002,8.327046E-002,7.969921E-002,7.753634E-002,6.533877E-002,
636.7,7.252353E-002,6.827380E-002,6.655368E-002,6.460589E-002,6.981686E-002,8.185774E-002,9.311444E-002,7.449661E-002,8.995244E-002,6.253162E-002,8.157948E-002,8.246484E-002,7.942932E-002,7.715269E-002,6.488414E-002,
638.6,7.224179E-002,6.769796E-002,6.588554E-002,6.422627E-002,6.907643E-002,8.079338E-002,9.146373E-002,7.407975E-002,8.924287E-002,6.220963E-002,8.092102E-002,8.132945E-002,7.872569E-002,7.640272E-002,6.448154E-002,
640.6,7.161852E-002,6.686805E-002,6.508662E-002,6.387318E-002,6.797821E-002,7.969948E-002,8.945860E-002,7.324504E-002,8.819353E-002,6.154958E-002,7.982857E-002,7.964785E-002,7.781478E-002,7.533628E-002,6.364082E-002,
642.5,7.082494E-002,6.569687E-002,6.402240E-002,6.326365E-002,6.674341E-002,7.804610E-002,8.702022E-002,7.260407E-002,8.707255E-002,6.098742E-002,7.828157E-002,7.762748E-002,7.658094E-002,7.406923E-002,6.258340E-002,
644.5,7.017730E-002,6.460346E-002,6.301094E-002,6.258626E-002,6.532010E-002,7.617581E-002,8.419153E-002,7.171674E-002,8.562480E-002,6.022402E-002,7.686591E-002,7.522030E-002,7.506105E-002,7.248646E-002,6.160420E-002,
646.4,6.932082E-002,6.333279E-002,6.184927E-002,6.168744E-002,6.387226E-002,7.436478E-002,8.110805E-002,7.072342E-002,8.407509E-002,5.934078E-002,7.520095E-002,7.277337E-002,7.344770E-002,7.099315E-002,6.033878E-002,
648.4,6.826088E-002,6.217986E-002,6.053634E-002,6.094722E-002,6.239899E-002,7.242447E-002,7.814940E-002,6.960309E-002,8.244994E-002,5.837237E-002,7.360232E-002,7.037007E-002,7.173967E-002,6.927439E-002,5.911195E-002,
650.3,6.747578E-002,6.093419E-002,5.943102E-002,6.029395E-002,6.085068E-002,7.059348E-002,7.515867E-002,6.861708E-002,8.078165E-002,5.751030E-002,7.195747E-002,6.803251E-002,7.006458E-002,6.758713E-002,5.787217E-002,
652.3,6.650851E-002,5.964585E-002,5.823378E-002,5.950465E-002,5.939168E-002,6.865486E-002,7.258042E-002,6.758169E-002,7.935836E-002,5.676523E-002,7.043407E-002,6.585896E-002,6.851365E-002,6.600017E-002,5.679347E-002,
654.2,6.561695E-002,5.851703E-002,5.728600E-002,5.880332E-002,5.811623E-002,6.710564E-002,7.016891E-002,6.670484E-002,7.801317E-002,5.574005E-002,6.890925E-002,6.375608E-002,6.687661E-002,6.472946E-002,5.565417E-002,
656.2,6.504300E-002,5.731082E-002,5.606556E-002,5.806377E-002,5.673163E-002,6.544844E-002,6.759144E-002,6.576699E-002,7.648200E-002,5.493614E-002,6.756248E-002,6.159683E-002,6.553532E-002,6.336335E-002,5.458863E-002,
658.1,6.422420E-002,5.610860E-002,5.529120E-002,5.748066E-002,5.534958E-002,6.401985E-002,6.527514E-002,6.495402E-002,7.520070E-002,5.403591E-002,6.615093E-002,5.958254E-002,6.404904E-002,6.194716E-002,5.362721E-002,
660,6.355261E-002,5.519042E-002,5.433953E-002,5.686286E-002,5.410481E-002,6.249633E-002,6.302447E-002,6.399272E-002,7.390998E-002,5.334194E-002,6.478493E-002,5.771375E-002,6.284842E-002,6.082390E-002,5.266710E-002,
662,6.287716E-002,5.413441E-002,5.372229E-002,5.631274E-002,5.295693E-002,6.155250E-002,6.099320E-002,6.320097E-002,7.276795E-002,5.269200E-002,6.384858E-002,5.604781E-002,6.161137E-002,5.960967E-002,5.198552E-002,
663.9,6.220940E-002,5.346948E-002,5.299865E-002,5.591195E-002,5.199812E-002,6.038491E-002,5.920782E-002,6.238597E-002,7.171444E-002,5.214525E-002,6.297452E-002,5.479371E-002,6.091460E-002,5.861927E-002,5.123301E-002,
665.8,6.188801E-002,5.271181E-002,5.250660E-002,5.549692E-002,5.133392E-002,5.963061E-002,5.804749E-002,6.185869E-002,7.088830E-002,5.177367E-002,6.244503E-002,5.370859E-002,6.007036E-002,5.795954E-002,5.092348E-002,
667.8,6.147887E-002,5.242159E-002,5.213036E-002,5.521740E-002,5.081982E-002,5.897428E-002,5.699391E-002,6.139150E-002,7.036142E-002,5.134403E-002,6.191572E-002,5.297493E-002,5.946938E-002,5.748901E-002,5.055771E-002,
669.7,6.123096E-002,5.203046E-002,5.194393E-002,5.511652E-002,5.041532E-002,5.875058E-002,5.624135E-002,6.091371E-002,6.999885E-002,5.099216E-002,6.149054E-002,5.263613E-002,5.906784E-002,5.702007E-002,5.029995E-002,
671.6,6.123030E-002,5.175553E-002,5.189780E-002,5.497069E-002,5.007682E-002,5.855574E-002,5.588118E-002,6.066124E-002,6.970921E-002,5.087350E-002,6.151482E-002,5.229614E-002,5.903944E-002,5.690548E-002,5.013373E-002,
673.6,6.124512E-002,5.180983E-002,5.192216E-002,5.506725E-002,5.012496E-002,5.843700E-002,5.574120E-002,6.062733E-002,6.958524E-002,5.088315E-002,6.135745E-002,5.206256E-002,5.888630E-002,5.686445E-002,5.009688E-002,
675.5,6.121827E-002,5.187895E-002,5.207294E-002,5.512138E-002,5.007760E-002,5.839153E-002,5.584192E-002,6.052544E-002,6.955992E-002,5.082585E-002,6.143997E-002,5.212837E-002,5.866866E-002,5.681188E-002,5.032701E-002,
677.4,6.128652E-002,5.194841E-002,5.205795E-002,5.520716E-002,5.027795E-002,5.846592E-002,5.589178E-002,6.068406E-002,6.958403E-002,5.082564E-002,6.161514E-002,5.214010E-002,5.871238E-002,5.698716E-002,5.046964E-002,
679.3,6.142035E-002,5.220189E-002,5.239112E-002,5.531075E-002,5.041767E-002,5.868995E-002,5.606769E-002,6.082561E-002,6.980076E-002,5.087724E-002,6.174475E-002,5.233705E-002,5.879809E-002,5.717607E-002,5.057987E-002,
681.2,6.170332E-002,5.240373E-002,5.272441E-002,5.577082E-002,5.074691E-002,5.892413E-002,5.657251E-002,6.098180E-002,7.014778E-002,5.112103E-002,6.199727E-002,5.256407E-002,5.916464E-002,5.740092E-002,5.080035E-002,
683.2,6.218069E-002,5.283638E-002,5.299521E-002,5.598645E-002,5.103634E-002,5.926887E-002,5.741589E-002,6.154538E-002,7.075734E-002,5.145988E-002,6.255129E-002,5.323345E-002,5.969241E-002,5.791884E-002,5.124811E-002,
685.1,6.257549E-002,5.341106E-002,5.351610E-002,5.619453E-002,5.159918E-002,5.992332E-002,5.863663E-002,6.210283E-002,7.176619E-002,5.188803E-002,6.325823E-002,5.401502E-002,6.013340E-002,5.832152E-002,5.180925E-002,
687,6.344860E-002,5.413863E-002,5.421687E-002,5.659000E-002,5.239138E-002,6.071037E-002,6.097116E-002,6.290095E-002,7.304543E-002,5.244354E-002,6.433526E-002,5.546863E-002,6.104939E-002,5.919783E-002,5.254785E-002,
688.9,6.450025E-002,5.571536E-002,5.537848E-002,5.716655E-002,5.382363E-002,6.286766E-002,6.507036E-002,6.416336E-002,7.522869E-002,5.322760E-002,6.641789E-002,5.825494E-002,6.281583E-002,6.092410E-002,5.379771E-002,
690.8,6.609907E-002,5.797214E-002,5.771414E-002,5.848813E-002,5.647575E-002,6.640867E-002,7.208462E-002,6.622807E-002,7.843137E-002,5.482456E-002,6.971104E-002,6.315789E-002,6.571207E-002,6.388029E-002,5.611455E-002,
692.7,6.875289E-002,6.202148E-002,6.158471E-002,6.060840E-002,6.078824E-002,7.201583E-002,8.219002E-002,6.921535E-002,8.350033E-002,5.739684E-002,7.502184E-002,7.083398E-002,7.049997E-002,6.898412E-002,6.001747E-002,
694.6,7.272308E-002,6.818590E-002,6.767322E-002,6.423829E-002,6.744252E-002,8.064392E-002,9.574223E-002,7.364589E-002,9.035913E-002,6.136731E-002,8.302786E-002,8.189998E-002,7.767040E-002,7.649125E-002,6.616083E-002,
696.5,7.870169E-002,7.701358E-002,7.627184E-002,6.967286E-002,7.673223E-002,9.228330E-002,1.125406E-001,8.010845E-002,9.993094E-002,6.742205E-002,9.351101E-002,9.601760E-002,8.744916E-002,8.678415E-002,7.476277E-002,
698.4,8.662101E-002,8.820523E-002,8.746423E-002,7.716680E-002,8.853741E-002,1.067559E-001,1.314391E-001,8.835854E-002,1.117130E-001,7.555703E-002,1.063215E-001,1.127095E-001,9.983136E-002,9.960139E-002,8.588001E-002,
700.3,9.688307E-002,1.019970E-001,1.011020E-001,8.665525E-002,1.026874E-001,1.238590E-001,1.518576E-001,9.864737E-002,1.256488E-001,8.586259E-002,1.214298E-001,1.314275E-001,1.142448E-001,1.146539E-001,9.944003E-002,
702.2,1.089020E-001,1.173716E-001,1.164249E-001,9.812953E-002,1.182672E-001,1.424221E-001,1.725647E-001,1.106420E-001,1.408869E-001,9.810394E-002,1.376372E-001,1.509685E-001,1.302935E-001,1.309332E-001,1.143778E-001,
704.1,1.224458E-001,1.341110E-001,1.330086E-001,1.110114E-001,1.350596E-001,1.618767E-001,1.930522E-001,1.241123E-001,1.573388E-001,1.117293E-001,1.548263E-001,1.708243E-001,1.473401E-001,1.482630E-001,1.302654E-001,
706,1.372917E-001,1.515635E-001,1.503292E-001,1.249486E-001,1.522321E-001,1.817527E-001,2.130992E-001,1.387317E-001,1.743468E-001,1.268772E-001,1.724954E-001,1.904701E-001,1.648066E-001,1.662724E-001,1.471405E-001,
707.9,1.529448E-001,1.697724E-001,1.682238E-001,1.399370E-001,1.696949E-001,2.016208E-001,2.322304E-001,1.542353E-001,1.918392E-001,1.428018E-001,1.905745E-001,2.098539E-001,1.829608E-001,1.844061E-001,1.641202E-001,
709.8,1.696725E-001,1.884328E-001,1.864376E-001,1.555245E-001,1.876296E-001,2.214189E-001,2.506996E-001,1.705017E-001,2.095253E-001,1.594113E-001,2.084370E-001,2.285448E-001,2.013630E-001,2.026068E-001,1.814107E-001,
711.7,1.871420E-001,2.073222E-001,2.048745E-001,1.720133E-001,2.056557E-001,2.410166E-001,2.687480E-001,1.875325E-001,2.275544E-001,1.770389E-001,2.265129E-001,2.468493E-001,2.197948E-001,2.209926E-001,1.989897E-001,
713.6,2.056403E-001,2.267128E-001,2.237249E-001,1.891283E-001,2.239608E-001,2.604969E-001,2.863658E-001,2.054044E-001,2.461079E-001,1.952351E-001,2.449809E-001,2.648477E-001,2.385333E-001,2.397390E-001,2.168318E-001,
715.5,2.246174E-001,2.462533E-001,2.425066E-001,2.070712E-001,2.425066E-001,2.797098E-001,3.032982E-001,2.238522E-001,2.647757E-001,2.140897E-001,2.634037E-001,2.824538E-001,2.574934E-001,2.585224E-001,2.346702E-001,
717.4,2.443364E-001,2.661143E-001,2.615197E-001,2.255066E-001,2.608557E-001,2.986482E-001,3.200542E-001,2.429820E-001,2.833240E-001,2.336866E-001,2.816509E-001,2.997636E-001,2.763658E-001,2.771094E-001,2.526226E-001,
719.3,2.644069E-001,2.858901E-001,2.805661E-001,2.443951E-001,2.792017E-001,3.171652E-001,3.358660E-001,2.624271E-001,3.022901E-001,2.534646E-001,2.999893E-001,3.164428E-001,2.953877E-001,2.954679E-001,2.704800E-001,
721.1,2.850445E-001,3.055780E-001,2.989221E-001,2.633791E-001,2.970897E-001,3.350040E-001,3.512530E-001,2.821342E-001,3.208569E-001,2.734842E-001,3.179466E-001,3.324171E-001,3.137429E-001,3.138238E-001,2.879547E-001,
723,3.053541E-001,3.247222E-001,3.171706E-001,2.824817E-001,3.148344E-001,3.520495E-001,3.656317E-001,3.017412E-001,3.389292E-001,2.931030E-001,3.353163E-001,3.475131E-001,3.317578E-001,3.316220E-001,3.051639E-001,
724.9,3.255489E-001,3.434540E-001,3.345288E-001,3.012101E-001,3.317911E-001,3.680666E-001,3.794284E-001,3.209768E-001,3.564858E-001,3.124897E-001,3.519411E-001,3.616602E-001,3.490117E-001,3.486558E-001,3.214970E-001,
726.8,3.451938E-001,3.609433E-001,3.511240E-001,3.192939E-001,3.476762E-001,3.833402E-001,3.919184E-001,3.395945E-001,3.731623E-001,3.310440E-001,3.676458E-001,3.749000E-001,3.654668E-001,3.646945E-001,3.369466E-001,
728.7,3.637197E-001,3.775326E-001,3.664990E-001,3.367611E-001,3.625803E-001,3.970151E-001,4.034629E-001,3.573831E-001,3.890387E-001,3.488230E-001,3.824241E-001,3.868986E-001,3.805898E-001,3.798394E-001,3.515189E-001,
