Transmitance	
Time	25/07/2024 14:25:50	25/07/2024 14:26:11	25/07/2024 14:26:44	25/07/2024 14:27:27	25/07/2024 14:27:55	25/07/2024 14:28:25	25/07/2024 14:28:52	25/07/2024 14:29:17	25/07/2024 14:29:46	25/07/2024 14:30:06	25/07/2024 14:30:46	25/07/2024 14:31:14	25/07/2024 14:31:34	25/07/2024 14:31:53	25/07/2024 14:32:17	
Name																
GPS	55° 51.7070' N  -3° 371.9458' W	55° 51.7071' N  -3° 371.9502' W	55° 51.7105' N  -3° 371.9548' W	55° 51.7089' N  -3° 371.9486' W	55° 51.7101' N  -3° 371.9537' W	55° 51.7094' N  -3° 371.9506' W	55° 51.7083' N  -3° 371.9490' W	55° 51.7122' N  -3° 371.9517' W	55° 51.7095' N  -3° 371.9483' W	55° 51.7094' N  -3° 371.9496' W	55° 51.7121' N  -3° 371.9546' W	55° 51.7121' N  -3° 371.9546' W	55° 51.7121' N  -3° 371.9546' W	55° 51.7143' N  -3° 371.9564' W	55° 51.7143' N  -3° 371.9564' W	
[nm]	
508.7	1.959376E-004	1.959376E-004	3.918751E-004	3.918751E-004	3.918751E-004	1.959376E-004	3.265626E-004	3.918751E-004	1.959376E-004	1.959376E-004	2.612501E-004	1.959376E-004	2.612501E-004	1.959376E-004	1.959376E-004
510.5	2.560492E-004	1.920369E-004	3.840737E-004	4.480860E-004	3.200615E-004	2.560492E-004	2.560492E-004	3.200615E-004	1.920369E-004	3.200615E-004	2.560492E-004	2.560492E-004	1.920369E-004	1.920369E-004	1.920369E-004
512.4	2.509568E-004	2.509568E-004	4.391744E-004	3.764352E-004	4.391744E-004	3.136960E-004	3.136960E-004	3.764352E-004	3.136960E-004	2.509568E-004	2.509568E-004	2.509568E-004	2.509568E-004	1.254784E-004	1.254784E-004
514.3	2.457002E-004	2.457002E-004	4.299754E-004	4.299754E-004	3.685504E-004	3.071253E-004	3.685504E-004	3.071253E-004	2.457002E-004	2.457002E-004	2.457002E-004	3.071253E-004	1.842752E-004	1.842752E-004	2.457002E-004
516.1	3.020783E-004	2.416626E-004	4.833253E-004	4.833253E-004	4.833253E-004	3.624940E-004	4.229096E-004	4.229096E-004	3.020783E-004	2.416626E-004	3.624940E-004	3.624940E-004	3.020783E-004	2.416626E-004	1.812470E-004
518	2.385212E-004	2.981515E-004	4.770423E-004	4.770423E-004	5.366726E-004	2.981515E-004	4.174120E-004	4.174120E-004	2.981515E-004	2.981515E-004	2.981515E-004	4.174120E-004	2.385212E-004	1.788909E-004	1.788909E-004
519.9	2.937375E-004	2.937375E-004	5.874750E-004	5.874750E-004	6.462225E-004	4.112325E-004	4.699800E-004	4.112325E-004	3.524850E-004	2.937375E-004	2.937375E-004	4.699800E-004	2.937375E-004	2.349900E-004	2.349900E-004
521.7	2.912056E-004	3.494467E-004	5.824112E-004	6.406523E-004	6.988934E-004	5.241701E-004	5.241701E-004	4.659289E-004	5.241701E-004	2.912056E-004	4.076878E-004	5.824112E-004	3.494467E-004	2.912056E-004	2.329645E-004
523.6	3.451847E-004	4.602462E-004	7.479001E-004	6.903693E-004	7.479001E-004	5.753078E-004	6.328386E-004	5.177770E-004	5.753078E-004	3.451847E-004	4.027155E-004	6.328386E-004	2.876539E-004	2.301231E-004	2.301231E-004
525.5	4.001601E-004	4.573258E-004	8.003201E-004	6.859887E-004	8.003201E-004	6.859887E-004	6.859887E-004	5.144915E-004	5.716572E-004	3.429943E-004	5.144915E-004	6.859887E-004	3.429943E-004	2.858286E-004	2.286629E-004
527.3	3.971406E-004	5.673437E-004	8.510155E-004	7.942812E-004	9.077499E-004	7.375468E-004	7.942812E-004	6.240781E-004	6.808124E-004	3.971406E-004	5.673437E-004	7.942812E-004	4.538750E-004	3.404062E-004	3.404062E-004
529.2	5.066712E-004	6.755616E-004	7.881552E-004	8.444520E-004	9.570455E-004	7.881552E-004	8.444520E-004	6.192648E-004	7.318584E-004	4.503744E-004	6.192648E-004	8.444520E-004	5.066712E-004	2.814840E-004	3.377808E-004
531.1	4.474023E-004	6.711034E-004	8.948045E-004	8.388793E-004	1.062580E-003	8.948045E-004	9.507298E-004	6.711034E-004	8.388793E-004	5.033276E-004	7.270287E-004	8.948045E-004	5.033276E-004	3.914770E-004	3.355517E-004
532.9	4.455087E-004	7.239517E-004	9.467060E-004	8.910174E-004	1.169460E-003	9.467060E-004	9.467060E-004	6.682631E-004	8.910174E-004	5.011973E-004	7.239517E-004	9.467060E-004	6.125745E-004	3.898201E-004	3.341315E-004
534.8	4.983113E-004	7.197830E-004	9.412546E-004	8.858867E-004	1.162726E-003	9.966226E-004	1.051990E-003	6.644150E-004	9.412546E-004	5.536792E-004	7.751509E-004	1.051990E-003	5.536792E-004	4.429434E-004	3.322075E-004
536.6	4.972376E-004	8.287293E-004	9.944751E-004	8.839779E-004	1.270718E-003	9.944751E-004	1.049724E-003	7.734807E-004	8.839779E-004	4.972376E-004	7.734807E-004	1.104972E-003	6.629834E-004	4.972376E-004	3.314917E-004
538.5	6.050605E-004	7.700770E-004	9.900990E-004	9.350935E-004	1.320132E-003	1.100110E-003	1.100110E-003	7.700770E-004	9.350935E-004	5.500550E-004	7.700770E-004	1.210121E-003	6.600660E-004	5.500550E-004	3.850385E-004
540.4	6.017505E-004	8.205689E-004	9.846827E-004	9.299781E-004	1.477024E-003	1.148796E-003	1.094092E-003	7.111597E-004	9.299781E-004	6.017505E-004	8.752735E-004	1.148796E-003	6.017505E-004	4.376368E-004	3.829322E-004
542.2	5.432126E-004	8.691401E-004	9.777826E-004	9.234614E-004	1.466674E-003	1.140746E-003	1.140746E-003	7.604976E-004	9.777826E-004	5.975338E-004	7.604976E-004	1.195068E-003	7.061763E-004	5.432126E-004	4.345700E-004
544.1	5.942734E-004	8.103728E-004	1.026472E-003	9.184225E-004	1.512696E-003	1.188547E-003	1.242572E-003	7.563479E-004	1.080497E-003	5.942734E-004	8.103728E-004	1.242572E-003	5.942734E-004	5.402485E-004	4.862237E-004
545.9	6.429145E-004	8.036432E-004	1.071524E-003	9.107956E-004	1.607286E-003	1.232253E-003	1.232253E-003	7.500670E-004	1.071524E-003	5.893383E-004	8.572194E-004	1.285829E-003	5.893383E-004	5.357621E-004	4.286097E-004
547.8	6.378907E-004	8.505209E-004	1.116309E-003	1.009994E-003	1.541569E-003	1.222624E-003	1.275781E-003	7.973634E-004	1.116309E-003	5.847331E-004	7.973634E-004	1.275781E-003	5.847331E-004	5.315756E-004	4.252605E-004
549.6	5.726184E-004	8.328995E-004	1.093181E-003	9.890682E-004	1.665799E-003	1.301406E-003	1.249349E-003	7.808433E-004	1.041124E-003	5.726184E-004	8.849558E-004	1.301406E-003	6.246746E-004	5.726184E-004	4.685060E-004
551.5	5.970743E-004	8.458553E-004	1.044880E-003	9.453677E-004	1.542442E-003	1.293661E-003	1.194149E-003	6.965867E-004	1.044880E-003	5.473181E-004	8.458553E-004	1.243905E-003	5.473181E-004	5.473181E-004	3.980496E-004
553.3	4.457122E-004	7.131396E-004	9.805669E-004	8.468533E-004	1.470850E-003	1.114281E-003	1.114281E-003	6.685684E-004	9.805669E-004	4.902835E-004	7.577108E-004	1.203423E-003	5.794259E-004	4.457122E-004	4.011410E-004
555.2	6.121824E-004	8.162432E-004	1.122334E-003	9.692888E-004	1.632486E-003	1.275380E-003	1.224365E-003	7.652280E-004	1.071319E-003	6.121824E-004	8.672584E-004	1.377410E-003	6.631976E-004	5.611672E-004	5.101520E-004
557.1	5.784359E-004	9.254975E-004	1.214715E-003	1.041185E-003	1.850995E-003	1.446090E-003	1.330403E-003	8.098103E-004	1.272559E-003	6.941231E-004	9.833410E-004	1.503933E-003	6.941231E-004	5.784359E-004	5.205923E-004
558.9	6.038951E-004	7.548689E-004	9.561673E-004	9.058427E-004	1.459413E-003	1.107141E-003	1.107141E-003	7.045443E-004	9.561673E-004	5.535705E-004	8.555181E-004	1.258115E-003	6.038951E-004	5.535705E-004	4.025967E-004
560.8	5.157539E-004	7.501875E-004	8.908477E-004	8.439610E-004	1.265941E-003	9.846212E-004	9.846212E-004	7.033008E-004	8.908477E-004	5.157539E-004	7.501875E-004	1.125281E-003	5.626407E-004	4.688672E-004	3.750938E-004
562.6	4.000160E-004	6.000240E-004	7.200288E-004	6.800272E-004	1.000040E-003	8.000320E-004	8.000320E-004	5.600224E-004	6.800272E-004	4.000160E-004	6.000240E-004	8.400336E-004	4.400176E-004	3.600144E-004	3.200128E-004
564.5	4.758732E-004	7.138098E-004	8.565718E-004	7.613972E-004	1.094508E-003	9.041591E-004	8.565718E-004	6.662225E-004	8.089845E-004	4.758732E-004	7.138098E-004	9.041591E-004	5.710479E-004	3.806986E-004	4.282859E-004
566.3	4.885437E-004	6.351067E-004	8.305242E-004	7.328155E-004	1.025942E-003	8.305242E-004	8.305242E-004	5.862524E-004	7.816698E-004	4.885437E-004	7.328155E-004	8.305242E-004	5.373980E-004	3.419806E-004	2.931262E-004
568.2	4.808977E-004	6.946300E-004	8.014961E-004	8.014961E-004	9.617954E-004	8.549292E-004	8.549292E-004	6.946300E-004	8.549292E-004	4.808977E-004	7.480631E-004	8.549292E-004	4.808977E-004	3.740315E-004	3.205985E-004
570	3.440564E-004	5.160846E-004	6.451058E-004	6.020987E-004	7.311199E-004	6.881129E-004	6.881129E-004	5.590917E-004	6.020987E-004	3.870635E-004	6.020987E-004	6.451058E-004	3.870635E-004	2.580423E-004	2.580423E-004
571.9	3.325258E-004	4.750368E-004	7.125552E-004	7.125552E-004	7.600589E-004	6.650515E-004	7.600589E-004	5.225405E-004	6.175479E-004	3.800295E-004	5.700442E-004	6.650515E-004	3.800295E-004	2.375184E-004	2.375184E-004
573.7	2.461322E-004	3.516174E-004	5.274262E-004	5.274262E-004	5.625879E-004	4.922644E-004	4.922644E-004	4.219409E-004	4.571027E-004	2.461322E-004	4.219409E-004	5.274262E-004	2.812940E-004	2.461322E-004	1.758087E-004
575.5	3.800630E-004	4.886524E-004	7.058313E-004	7.058313E-004	8.144207E-004	6.515365E-004	7.601260E-004	6.515365E-004	7.058313E-004	3.800630E-004	6.515365E-004	7.058313E-004	3.800630E-004	3.257683E-004	2.714736E-004
577.4	2.773412E-004	3.697883E-004	6.009060E-004	6.471295E-004	6.471295E-004	5.546824E-004	6.009060E-004	4.622354E-004	5.546824E-004	3.235648E-004	5.546824E-004	6.009060E-004	3.235648E-004	2.311177E-004	2.311177E-004
579.2	2.747504E-004	3.205422E-004	5.495009E-004	5.495009E-004	6.868761E-004	5.037091E-004	5.495009E-004	4.579174E-004	5.037091E-004	2.747504E-004	4.579174E-004	5.037091E-004	3.205422E-004	2.747504E-004	1.831670E-004
581.1	3.040174E-004	3.040174E-004	5.646037E-004	5.646037E-004	6.514658E-004	4.777416E-004	5.211726E-004	4.343105E-004	4.343105E-004	2.605863E-004	4.343105E-004	5.646037E-004	2.605863E-004	2.171553E-004	1.737242E-004
582.9	2.026835E-004	2.837569E-004	4.459038E-004	4.864405E-004	5.675139E-004	4.459038E-004	4.864405E-004	4.053671E-004	4.459038E-004	2.432202E-004	4.053671E-004	4.864405E-004	2.837569E-004	1.621468E-004	2.026835E-004
584.8	2.214349E-004	3.100089E-004	4.871568E-004	4.871568E-004	6.200177E-004	4.428698E-004	4.871568E-004	4.428698E-004	4.428698E-004	2.657219E-004	4.428698E-004	5.314438E-004	3.100089E-004	2.214349E-004	1.771479E-004
586.6	2.075478E-004	2.421391E-004	4.150956E-004	4.150956E-004	4.496869E-004	3.459130E-004	3.805043E-004	3.459130E-004	3.459130E-004	2.075478E-004	3.113217E-004	3.805043E-004	2.075478E-004	1.729565E-004	1.383652E-004
588.4	2.472697E-004	2.884814E-004	4.533278E-004	4.945395E-004	4.945395E-004	4.121162E-004	4.121162E-004	4.121162E-004	4.121162E-004	2.472697E-004	3.296930E-004	4.121162E-004	2.060581E-004	1.648465E-004	1.648465E-004
590.3	2.642241E-004	3.082614E-004	4.403734E-004	5.284481E-004	5.284481E-004	3.963361E-004	4.403734E-004	3.963361E-004	3.963361E-004	2.642241E-004	3.963361E-004	3.963361E-004	2.201867E-004	1.761494E-004	2.201867E-004
592.1	2.818887E-004	2.818887E-004	5.167959E-004	5.167959E-004	5.637773E-004	4.228330E-004	4.698144E-004	4.228330E-004	4.228330E-004	2.818887E-004	3.288701E-004	4.698144E-004	2.349072E-004	2.349072E-004	1.879258E-004
594	2.691355E-004	3.767898E-004	5.920982E-004	5.920982E-004	6.459253E-004	4.306169E-004	5.382711E-004	4.306169E-004	4.844440E-004	3.229626E-004	4.306169E-004	5.382711E-004	2.691355E-004	2.691355E-004	2.153084E-004
595.8	2.215903E-004	2.215903E-004	3.323854E-004	4.062488E-004	4.431806E-004	3.323854E-004	3.693171E-004	2.954537E-004	2.954537E-004	2.215903E-004	2.585220E-004	3.693171E-004	2.215903E-004	1.477269E-004	1.846586E-004
597.6	1.694915E-004	2.372881E-004	3.728814E-004	3.728814E-004	4.067797E-004	3.050847E-004	3.389831E-004	2.711864E-004	3.050847E-004	1.694915E-004	2.372881E-004	3.389831E-004	1.694915E-004	1.016949E-004	1.355932E-004
599.5	2.112200E-004	2.534640E-004	4.224400E-004	5.069280E-004	5.491720E-004	3.379520E-004	3.801960E-004	3.801960E-004	3.801960E-004	2.112200E-004	2.957080E-004	4.224400E-004	2.112200E-004	1.267320E-004	1.689760E-004
601.3	2.855837E-004	3.427005E-004	5.711675E-004	6.854010E-004	7.425177E-004	4.569340E-004	5.140507E-004	3.998172E-004	4.569340E-004	3.427005E-004	3.998172E-004	5.711675E-004	3.427005E-004	1.713502E-004	1.713502E-004
603.1	1.759696E-004	2.111635E-004	3.519392E-004	3.871331E-004	4.223270E-004	2.463574E-004	3.167453E-004	2.815513E-004	2.815513E-004	1.759696E-004	2.815513E-004	3.167453E-004	1.407757E-004	1.055818E-004	1.055818E-004
605	2.837846E-004	3.405415E-004	5.108122E-004	6.243260E-004	7.378398E-004	4.540553E-004	5.108122E-004	5.108122E-004	4.540553E-004	2.837846E-004	3.972984E-004	4.540553E-004	2.837846E-004	2.270276E-004	1.702707E-004
606.8	1.746908E-004	1.746908E-004	3.144434E-004	3.843198E-004	3.843198E-004	2.795053E-004	2.795053E-004	2.445671E-004	2.795053E-004	2.096290E-004	2.795053E-004	2.795053E-004	1.746908E-004	1.048145E-004	1.048145E-004
608.6	1.517969E-004	2.276953E-004	3.035938E-004	4.174415E-004	4.174415E-004	2.656446E-004	2.656446E-004	2.656446E-004	2.276953E-004	1.897461E-004	2.276953E-004	3.035938E-004	1.517969E-004	1.138477E-004	1.517969E-004
610.5	3.701510E-004	3.701510E-004	5.922416E-004	5.922416E-004	7.403020E-004	4.441812E-004	5.182114E-004	4.441812E-004	5.182114E-004	3.701510E-004	5.182114E-004	5.182114E-004	3.701510E-004	2.220906E-004	2.961208E-004
612.3	2.472066E-004	2.472066E-004	3.955305E-004	4.449718E-004	4.449718E-004	2.966479E-004	2.966479E-004	3.460892E-004	2.472066E-004	2.966479E-004	2.472066E-004	2.966479E-004	1.977653E-004	1.483239E-004	1.483239E-004
614.1	2.324716E-004	2.324716E-004	2.789660E-004	3.719546E-004	4.184489E-004	2.324716E-004	2.789660E-004	2.789660E-004	2.324716E-004	1.859773E-004	2.789660E-004	3.254603E-004	1.394830E-004	9.298866E-005	1.859773E-004
615.9	2.304678E-004	2.880848E-004	4.033187E-004	5.185527E-004	4.609357E-004	2.880848E-004	3.457018E-004	3.457018E-004	2.880848E-004	2.304678E-004	2.880848E-004	3.457018E-004	2.304678E-004	1.728509E-004	1.728509E-004
617.8	2.641485E-004	2.641485E-004	3.962227E-004	5.282969E-004	5.282969E-004	3.301856E-004	3.301856E-004	3.301856E-004	3.301856E-004	2.641485E-004	3.301856E-004	3.962227E-004	2.641485E-004	1.320742E-004	2.641485E-004
619.6	2.384501E-004	2.980626E-004	4.172876E-004	5.365127E-004	4.769001E-004	2.980626E-004	3.576751E-004	2.980626E-004	2.980626E-004	2.384501E-004	2.980626E-004	2.980626E-004	1.788376E-004	1.192250E-004	1.788376E-004
621.4	2.403702E-004	3.605553E-004	3.605553E-004	4.807403E-004	4.206478E-004	3.004627E-004	3.605553E-004	3.605553E-004	2.403702E-004	2.403702E-004	3.004627E-004	3.004627E-004	1.802776E-004	1.802776E-004	1.802776E-004
623.3	2.380244E-004	2.380244E-004	3.570366E-004	4.760488E-004	5.355549E-004	2.975305E-004	3.570366E-004	4.165427E-004	2.975305E-004	2.380244E-004	2.975305E-004	2.975305E-004	2.380244E-004	1.190122E-004	1.785183E-004
625.1	2.351005E-004	2.351005E-004	3.526508E-004	4.702010E-004	4.702010E-004	2.938756E-004	3.526508E-004	2.938756E-004	2.351005E-004	2.938756E-004	2.351005E-004	2.938756E-004	2.938756E-004	1.175503E-004	1.763254E-004
626.9	2.327340E-004	2.327340E-004	4.072846E-004	4.654681E-004	4.072846E-004	2.909176E-004	3.491011E-004	4.072846E-004	2.909176E-004	2.909176E-004	2.909176E-004	2.909176E-004	1.745505E-004	1.163670E-004	1.745505E-004
628.7	2.876539E-004	2.301231E-004	4.027155E-004	5.753078E-004	4.027155E-004	2.876539E-004	2.876539E-004	3.451847E-004	2.301231E-004	2.876539E-004	3.451847E-004	3.451847E-004	2.876539E-004	1.725923E-004	1.725923E-004
630.5	2.853881E-004	2.283105E-004	3.995434E-004	5.707763E-004	3.995434E-004	2.853881E-004	3.424658E-004	3.995434E-004	2.283105E-004	2.853881E-004	2.853881E-004	3.424658E-004	2.283105E-004	1.712329E-004	1.712329E-004
632.4	2.828534E-004	2.828534E-004	3.394241E-004	5.091362E-004	4.525655E-004	2.828534E-004	3.394241E-004	3.394241E-004	2.828534E-004	2.262827E-004	2.828534E-004	3.394241E-004	2.262827E-004	1.697121E-004	1.697121E-004
634.2	2.817378E-004	2.817378E-004	3.944329E-004	5.071280E-004	5.071280E-004	2.817378E-004	3.380853E-004	3.380853E-004	2.817378E-004	2.817378E-004	2.817378E-004	3.380853E-004	2.253902E-004	2.253902E-004	1.690427E-004
636	2.250098E-004	2.812623E-004	3.937672E-004	4.500197E-004	4.500197E-004	2.812623E-004	3.375148E-004	2.812623E-004	2.812623E-004	2.812623E-004	2.812623E-004	3.375148E-004	2.250098E-004	2.250098E-004	1.687574E-004
637.8	2.248454E-004	2.248454E-004	4.496908E-004	4.496908E-004	4.496908E-004	2.810568E-004	3.372681E-004	3.372681E-004	3.372681E-004	2.810568E-004	3.372681E-004	2.810568E-004	2.810568E-004	1.124227E-004	1.686341E-004
639.6	2.255554E-004	2.255554E-004	3.383331E-004	4.511109E-004	4.511109E-004	2.819443E-004	3.383331E-004	3.383331E-004	2.255554E-004	3.383331E-004	2.819443E-004	3.383331E-004	2.255554E-004	2.255554E-004	1.691666E-004
641.5	2.838812E-004	2.271050E-004	3.974337E-004	4.542100E-004	3.974337E-004	2.838812E-004	2.838812E-004	2.838812E-004	2.271050E-004	2.271050E-004	3.406575E-004	2.838812E-004	2.271050E-004	1.703287E-004	1.703287E-004
643.3	2.290033E-004	2.290033E-004	4.007557E-004	5.152573E-004	4.007557E-004	2.862541E-004	2.862541E-004	2.862541E-004	2.290033E-004	2.290033E-004	2.290033E-004	2.862541E-004	1.717524E-004	2.290033E-004	1.717524E-004
645.1	2.300040E-004	2.300040E-004	4.025070E-004	4.025070E-004	3.450060E-004	2.875050E-004	2.875050E-004	2.875050E-004	2.875050E-004	2.300040E-004	2.875050E-004	2.875050E-004	2.300040E-004	1.725030E-004	1.725030E-004
646.9	2.907315E-004	2.325852E-004	4.070241E-004	5.233167E-004	4.070241E-004	2.907315E-004	2.907315E-004	2.907315E-004	2.907315E-004	2.907315E-004	2.907315E-004	2.325852E-004	1.744389E-004	2.325852E-004	1.744389E-004
648.7	2.351143E-004	2.351143E-004	3.526715E-004	4.702286E-004	4.114501E-004	2.351143E-004	2.938929E-004	2.938929E-004	1.763357E-004	2.351143E-004	2.938929E-004	2.351143E-004	1.763357E-004	1.763357E-004	2.351143E-004
650.5	2.972475E-004	2.377980E-004	3.566970E-004	4.161465E-004	3.566970E-004	2.377980E-004	2.972475E-004	2.377980E-004	2.972475E-004	2.377980E-004	2.377980E-004	2.972475E-004	2.377980E-004	1.783485E-004	1.783485E-004
652.3	2.401537E-004	2.401537E-004	3.001921E-004	4.803074E-004	3.602305E-004	3.001921E-004	3.001921E-004	3.001921E-004	3.001921E-004	2.401537E-004	2.401537E-004	3.602305E-004	1.801153E-004	1.200768E-004	1.801153E-004
654.1	2.417795E-004	2.417795E-004	3.022244E-004	5.440039E-004	3.626692E-004	2.417795E-004	3.022244E-004	3.022244E-004	1.813346E-004	2.417795E-004	3.022244E-004	2.417795E-004	1.813346E-004	1.208897E-004	1.813346E-004
656	2.435164E-004	2.435164E-004	3.652746E-004	3.652746E-004	3.652746E-004	2.435164E-004	2.435164E-004	3.043955E-004	3.043955E-004	2.435164E-004	3.043955E-004	3.043955E-004	1.826373E-004	1.217582E-004	1.826373E-004
657.8	3.075031E-004	2.460025E-004	3.690037E-004	4.920049E-004	3.690037E-004	2.460025E-004	2.460025E-004	3.075031E-004	2.460025E-004	1.845018E-004	1.845018E-004	2.460025E-004	1.845018E-004	1.845018E-004	1.845018E-004
659.6	3.097893E-004	2.478315E-004	3.097893E-004	4.337051E-004	3.097893E-004	2.478315E-004	3.097893E-004	2.478315E-004	2.478315E-004	2.478315E-004	2.478315E-004	2.478315E-004	1.858736E-004	1.239157E-004	1.858736E-004
661.4	2.497658E-004	1.873244E-004	3.122073E-004	3.746488E-004	3.122073E-004	1.873244E-004	2.497658E-004	2.497658E-004	2.497658E-004	2.497658E-004	2.497658E-004	2.497658E-004	1.873244E-004	1.248829E-004	1.248829E-004
663.2	2.508466E-004	1.881350E-004	3.762699E-004	4.389816E-004	3.762699E-004	2.508466E-004	2.508466E-004	3.762699E-004	2.508466E-004	2.508466E-004	3.135583E-004	2.508466E-004	1.881350E-004	1.254233E-004	1.881350E-004
665	1.894777E-004	2.526369E-004	3.157961E-004	3.789553E-004	3.157961E-004	1.894777E-004	2.526369E-004	3.157961E-004	2.526369E-004	1.894777E-004	2.526369E-004	2.526369E-004	2.526369E-004	1.263184E-004	1.263184E-004
666.8	2.545015E-004	2.545015E-004	3.181269E-004	4.453776E-004	3.181269E-004	2.545015E-004	2.545015E-004	2.545015E-004	1.908761E-004	3.181269E-004	2.545015E-004	2.545015E-004	1.272507E-004	1.272507E-004	2.545015E-004
668.6	1.928764E-004	2.571686E-004	2.571686E-004	4.500450E-004	3.214607E-004	2.571686E-004	2.571686E-004	2.571686E-004	1.928764E-004	1.928764E-004	2.571686E-004	2.571686E-004	1.285843E-004	1.285843E-004	1.928764E-004
670.4	2.588327E-004	2.588327E-004	2.588327E-004	4.529572E-004	2.588327E-004	2.588327E-004	2.588327E-004	3.235408E-004	1.941245E-004	1.941245E-004	1.941245E-004	2.588327E-004	1.941245E-004	1.941245E-004	1.294163E-004
672.2	1.955926E-004	1.955926E-004	2.607902E-004	3.911853E-004	2.607902E-004	1.955926E-004	2.607902E-004	3.259877E-004	2.607902E-004	1.955926E-004	1.955926E-004	3.259877E-004	1.303951E-004	1.955926E-004	1.303951E-004
674	1.971738E-004	2.628985E-004	2.628985E-004	3.943477E-004	2.628985E-004	1.971738E-004	2.628985E-004	2.628985E-004	2.628985E-004	2.628985E-004	1.971738E-004	2.628985E-004	1.971738E-004	1.314492E-004	1.314492E-004
675.8	2.655161E-004	1.991371E-004	3.982741E-004	3.982741E-004	3.318951E-004	1.991371E-004	2.655161E-004	2.655161E-004	1.991371E-004	1.991371E-004	3.318951E-004	3.318951E-004	1.327580E-004	1.991371E-004	1.327580E-004
677.6	2.006689E-004	2.006689E-004	3.344482E-004	4.013378E-004	4.013378E-004	2.006689E-004	2.675585E-004	2.006689E-004	2.675585E-004	2.006689E-004	2.675585E-004	2.006689E-004	1.337793E-004	1.337793E-004	2.006689E-004
679.4	2.704164E-004	2.704164E-004	3.380206E-004	4.056247E-004	2.704164E-004	2.028123E-004	2.704164E-004	2.028123E-004	2.028123E-004	2.028123E-004	2.704164E-004	2.028123E-004	2.028123E-004	2.028123E-004	2.704164E-004
681.2	2.730003E-004	2.047502E-004	3.412503E-004	4.095004E-004	2.730003E-004	2.047502E-004	2.730003E-004	2.730003E-004	2.730003E-004	2.047502E-004	2.047502E-004	2.047502E-004	1.365001E-004	2.047502E-004	1.365001E-004
683	2.068966E-004	2.068966E-004	3.448276E-004	4.827586E-004	3.448276E-004	2.068966E-004	2.758621E-004	3.448276E-004	2.068966E-004	2.068966E-004	2.068966E-004	2.758621E-004	1.379310E-004	1.379310E-004	1.379310E-004
684.8	2.086811E-004	2.086811E-004	2.782415E-004	4.173623E-004	4.173623E-004	2.086811E-004	2.782415E-004	2.782415E-004	2.782415E-004	2.086811E-004	2.086811E-004	2.782415E-004	1.391208E-004	1.391208E-004	2.086811E-004
686.6	2.111338E-004	2.111338E-004	2.815117E-004	4.222676E-004	3.518896E-004	2.111338E-004	2.815117E-004	2.815117E-004	2.111338E-004	2.111338E-004	2.111338E-004	3.518896E-004	2.111338E-004	2.111338E-004	1.407559E-004
688.4	2.130077E-004	2.130077E-004	2.840102E-004	3.550128E-004	4.260153E-004	2.840102E-004	2.130077E-004	3.550128E-004	2.840102E-004	2.130077E-004	2.130077E-004	2.130077E-004	2.130077E-004	1.420051E-004	1.420051E-004
690.2	2.867384E-004	2.150538E-004	2.867384E-004	5.017921E-004	3.584229E-004	2.150538E-004	2.867384E-004	3.584229E-004	2.867384E-004	2.150538E-004	2.867384E-004	2.867384E-004	1.433692E-004	1.433692E-004	1.433692E-004
692	2.171553E-004	2.171553E-004	2.895404E-004	4.343105E-004	4.343105E-004	2.895404E-004	2.895404E-004	3.619254E-004	2.171553E-004	2.895404E-004	2.895404E-004	2.895404E-004	2.895404E-004	1.447702E-004	1.447702E-004
693.7	2.204262E-004	2.939015E-004	4.408523E-004	5.143277E-004	4.408523E-004	2.939015E-004	3.673769E-004	3.673769E-004	2.939015E-004	2.939015E-004	2.939015E-004	2.939015E-004	2.939015E-004	1.469508E-004	2.204262E-004
695.5	2.976855E-004	2.976855E-004	3.721069E-004	5.209496E-004	4.465282E-004	3.721069E-004	3.721069E-004	3.721069E-004	2.976855E-004	2.976855E-004	2.976855E-004	3.721069E-004	2.976855E-004	2.232641E-004	2.232641E-004
697.3	2.256657E-004	3.761095E-004	6.017752E-004	5.265533E-004	5.265533E-004	4.513314E-004	5.265533E-004	4.513314E-004	4.513314E-004	2.256657E-004	5.265533E-004	5.265533E-004	3.761095E-004	2.256657E-004	2.256657E-004
699.1	3.797084E-004	4.556501E-004	6.834751E-004	6.075334E-004	7.594168E-004	6.075334E-004	6.075334E-004	4.556501E-004	6.834751E-004	3.037667E-004	6.075334E-004	6.075334E-004	3.037667E-004	3.037667E-004	2.278250E-004
700.9	4.608295E-004	5.376344E-004	9.216590E-004	9.216590E-004	9.216590E-004	9.216590E-004	9.216590E-004	5.376344E-004	8.448541E-004	3.840246E-004	9.216590E-004	9.216590E-004	4.608295E-004	3.840246E-004	3.840246E-004
702.7	5.449591E-004	8.563643E-004	1.012067E-003	9.342156E-004	1.089918E-003	1.089918E-003	1.089918E-003	8.563643E-004	1.089918E-003	4.671078E-004	1.012067E-003	1.012067E-003	6.228104E-004	4.671078E-004	3.892565E-004
704.5	6.319115E-004	1.105845E-003	1.421801E-003	1.105845E-003	1.421801E-003	1.421801E-003	1.421801E-003	9.478673E-004	1.421801E-003	6.319115E-004	1.263823E-003	1.263823E-003	7.109005E-004	5.529226E-004	5.529226E-004
