"","ID","week","date","time","nm","refl","rep","treatment","sensor","device"
"19367","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",634.2,0.01290282,15,"f","df","VIS"
"19368","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",636,0.01133701,15,"f","df","VIS"
"19369","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",637.8,0.05779137,15,"f","df","VIS"
"19370","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",639.6,0.01638823,15,"f","df","VIS"
"19371","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",641.5,0.01374253,15,"f","df","VIS"
"19372","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",643.3,0.01351052,15,"f","df","VIS"
"19373","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",645.1,0.06036745,15,"f","df","VIS"
"19374","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",646.9,0.01715663,15,"f","df","VIS"
"19375","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",648.7,0.01548484,15,"f","df","VIS"
"19376","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",650.5,0.01640792,15,"f","df","VIS"
"19377","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",652.3,0.01142338,15,"f","df","VIS"
"19378","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",654.1,0.01891158,15,"f","df","VIS"
"19379","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",656,0.021611,15,"f","df","VIS"
"19380","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",657.8,0.01644593,15,"f","df","VIS"
"19381","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",659.6,0.01136364,15,"f","df","VIS"
"19382","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",661.4,0.01367952,15,"f","df","VIS"
"19383","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",663.2,0.01672668,15,"f","df","VIS"
"19384","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",665,0.01344229,15,"f","df","VIS"
"19385","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",666.8,0.01140966,15,"f","df","VIS"
"19386","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",668.6,0.009711628,15,"f","df","VIS"
"19387","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",670.4,0.01432063,15,"f","df","VIS"
"19388","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",672.2,0.02090433,15,"f","df","VIS"
"19389","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",674,0.009670401,15,"f","df","VIS"
"19390","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",675.8,0.01504715,15,"f","df","VIS"
"19391","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",677.6,0.01767871,15,"f","df","VIS"
"19392","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",679.4,0.01441786,15,"f","df","VIS"
"19393","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",681.2,0.0245799,15,"f","df","VIS"
"19394","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",683,0.01912973,15,"f","df","VIS"
"19395","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",684.8,0.02446317,15,"f","df","VIS"
"19396","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",686.6,0.02076435,15,"f","df","VIS"
"19397","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",688.4,0.01363289,15,"f","df","VIS"
"19398","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",690.2,0.01126602,15,"f","df","VIS"
"19399","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",692,0.01798791,15,"f","df","VIS"
"19400","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",693.7,0.0174578,15,"f","df","VIS"
"19401","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",695.5,0.02087439,15,"f","df","VIS"
"19402","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",697.3,0.02712064,15,"f","df","VIS"
"19403","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",699.1,0.03842431,15,"f","df","VIS"
"19404","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",700.9,0.05005269,15,"f","df","VIS"
"19405","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",702.7,0.06100533,15,"f","df","VIS"
"19406","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",704.5,0.07133493,15,"f","df","VIS"
"19407","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",706.2,0.07550414,15,"f","df","VIS"
"19408","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",708,0.1026697,15,"f","df","VIS"
"19409","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",709.8,0.1305773,15,"f","df","VIS"
"19410","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",711.6,0.1882496,15,"f","df","VIS"
"19411","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",713.4,0.2121088,15,"f","df","VIS"
"19412","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",715.1,0.2195853,15,"f","df","VIS"
"19413","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",716.9,0.2412776,15,"f","df","VIS"
"19414","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",718.7,0.2660761,15,"f","df","VIS"
"19415","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",720.5,0.2823246,15,"f","df","VIS"
"19416","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",722.2,0.2991512,15,"f","df","VIS"
"19417","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",724,0.3129455,15,"f","df","VIS"
"19418","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",725.8,0.325652,15,"f","df","VIS"
"19419","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",727.6,0.3389009,15,"f","df","VIS"
"19420","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",729.3,0.35142,15,"f","df","VIS"
"19421","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",731.1,0.3690597,15,"f","df","VIS"
"19422","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",732.9,0.3784468,15,"f","df","VIS"
"19423","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",734.6,0.3892255,15,"f","df","VIS"
"19424","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",736.4,0.4001154,15,"f","df","VIS"
"19425","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",738.2,0.4098763,15,"f","df","VIS"
"19426","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",739.9,0.4208629,15,"f","df","VIS"
"19427","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",741.7,0.4211818,15,"f","df","VIS"
"19428","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",743.5,0.4062108,15,"f","df","VIS"
"19429","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",745.2,0.4339865,15,"f","df","VIS"
"19430","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",747,0.4609409,15,"f","df","VIS"
"19431","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",748.7,0.4624515,15,"f","df","VIS"
"19432","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",750.5,0.4684222,15,"f","df","VIS"
"19433","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",752.2,0.4734844,15,"f","df","VIS"
"19434","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",754,0.4742965,15,"f","df","VIS"
"19435","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",755.8,0.4649584,15,"f","df","VIS"
"19436","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",757.5,0.478573,15,"f","df","VIS"
"19437","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",759.3,0.4810863,15,"f","df","VIS"
"19438","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",761,0.48221,15,"f","df","VIS"
"19439","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",762.8,0.4767067,15,"f","df","VIS"
"19440","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",764.5,0.4684414,15,"f","df","VIS"
"19441","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",766.3,0.4783125,15,"f","df","VIS"
"19442","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",768,0.4894685,15,"f","df","VIS"
"19443","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",769.8,0.4888031,15,"f","df","VIS"
"19444","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",771.5,0.4807128,15,"f","df","VIS"
"19445","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",773.2,0.4837714,15,"f","df","VIS"
"19446","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",775,0.4937595,15,"f","df","VIS"
"19447","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",776.7,0.4968351,15,"f","df","VIS"
"19448","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",778.5,0.5086429,15,"f","df","VIS"
"19449","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",780.2,0.5135407,15,"f","df","VIS"
"19450","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",781.9,0.5154054,15,"f","df","VIS"
"19451","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",783.7,0.5289201,15,"f","df","VIS"
"19452","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",785.4,0.5360895,15,"f","df","VIS"
"19453","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",787.1,0.5283708,15,"f","df","VIS"
"19454","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",788.9,0.5273517,15,"f","df","VIS"
"19455","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",790.6,0.5013433,15,"f","df","VIS"
"19456","beech_pp_VIS_w4_15","week_4","01/08/2024","13:40:59",792.3,0.494,15,"f","df","VIS"
"19457","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",628.8,0.06262179,1,"control","df","NIR"
"19458","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",630.8,0.06273188,1,"control","df","NIR"
"19459","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",632.7,0.06301975,1,"control","df","NIR"
"19460","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",634.7,0.06308551,1,"control","df","NIR"
"19461","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",636.7,0.06296499,1,"control","df","NIR"
"19462","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",638.6,0.0626103,1,"control","df","NIR"
"19463","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",640.6,0.06205556,1,"control","df","NIR"
"19464","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",642.5,0.06141677,1,"control","df","NIR"
"19465","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",644.5,0.06061436,1,"control","df","NIR"
"19466","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",646.4,0.05973347,1,"control","df","NIR"
"19467","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",648.4,0.05890995,1,"control","df","NIR"
"19468","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",650.3,0.05797559,1,"control","df","NIR"
"19469","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",652.3,0.05722777,1,"control","df","NIR"
"19470","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",654.2,0.05636632,1,"control","df","NIR"
"19471","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",656.2,0.0554327,1,"control","df","NIR"
"19472","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",658.1,0.05484075,1,"control","df","NIR"
"19473","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",660,0.05412855,1,"control","df","NIR"
"19474","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",662,0.05360073,1,"control","df","NIR"
"19475","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",663.9,0.05308094,1,"control","df","NIR"
"19476","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",665.8,0.05275591,1,"control","df","NIR"
"19477","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",667.8,0.05259832,1,"control","df","NIR"
"19478","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",669.7,0.05249978,1,"control","df","NIR"
"19479","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",671.6,0.05229719,1,"control","df","NIR"
"19480","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",673.6,0.05254144,1,"control","df","NIR"
"19481","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",675.5,0.05265421,1,"control","df","NIR"
"19482","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",677.4,0.05279116,1,"control","df","NIR"
"19483","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",679.3,0.05310602,1,"control","df","NIR"
"19484","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",681.2,0.05348245,1,"control","df","NIR"
"19485","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",683.2,0.05394282,1,"control","df","NIR"
"19486","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",685.1,0.05425723,1,"control","df","NIR"
"19487","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",687,0.05481566,1,"control","df","NIR"
"19488","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",688.9,0.0556363,1,"control","df","NIR"
"19489","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",690.8,0.05707775,1,"control","df","NIR"
"19490","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",692.7,0.05949901,1,"control","df","NIR"
"19491","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",694.6,0.06358643,1,"control","df","NIR"
"19492","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",696.5,0.06971794,1,"control","df","NIR"
"19493","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",698.4,0.07815701,1,"control","df","NIR"
"19494","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",700.3,0.08894807,1,"control","df","NIR"
"19495","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",702.2,0.1019782,1,"control","df","NIR"
"19496","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",704.1,0.1162294,1,"control","df","NIR"
"19497","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",706,0.1320021,1,"control","df","NIR"
"19498","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",707.9,0.1487352,1,"control","df","NIR"
"19499","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",709.8,0.1667162,1,"control","df","NIR"
"19500","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",711.7,0.1857679,1,"control","df","NIR"
"19501","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",713.6,0.2053554,1,"control","df","NIR"
"19502","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",715.5,0.2259388,1,"control","df","NIR"
"19503","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",717.4,0.247651,1,"control","df","NIR"
"19504","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",719.3,0.2696206,1,"control","df","NIR"
"19505","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",721.1,0.292058,1,"control","df","NIR"
"19506","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",723,0.3147644,1,"control","df","NIR"
"19507","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",724.9,0.3371326,1,"control","df","NIR"
"19508","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",726.8,0.3588105,1,"control","df","NIR"
"19509","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",728.7,0.3796114,1,"control","df","NIR"
"19510","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",730.5,0.3994158,1,"control","df","NIR"
"19511","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",732.4,0.4179952,1,"control","df","NIR"
"19512","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",734.3,0.4349332,1,"control","df","NIR"
"19513","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",736.1,0.4504276,1,"control","df","NIR"
"19514","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",738,0.4646038,1,"control","df","NIR"
"19515","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",739.9,0.4768613,1,"control","df","NIR"
"19516","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",741.7,0.487682,1,"control","df","NIR"
"19517","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",743.6,0.4974232,1,"control","df","NIR"
"19518","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",745.4,0.5056101,1,"control","df","NIR"
"19519","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",747.3,0.5127462,1,"control","df","NIR"
"19520","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",749.1,0.5187055,1,"control","df","NIR"
"19521","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",751,0.5237131,1,"control","df","NIR"
"19522","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",752.8,0.5279917,1,"control","df","NIR"
"19523","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",754.7,0.5312205,1,"control","df","NIR"
"19524","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",756.5,0.5341349,1,"control","df","NIR"
"19525","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",758.4,0.5364029,1,"control","df","NIR"
"19526","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",760.2,0.5382881,1,"control","df","NIR"
"19527","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",762.1,0.5397762,1,"control","df","NIR"
"19528","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",763.9,0.540843,1,"control","df","NIR"
"19529","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",765.7,0.541601,1,"control","df","NIR"
"19530","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",767.6,0.542214,1,"control","df","NIR"
"19531","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",769.4,0.542672,1,"control","df","NIR"
"19532","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",771.2,0.5433893,1,"control","df","NIR"
"19533","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",773.1,0.5432053,1,"control","df","NIR"
"19534","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",774.9,0.5432976,1,"control","df","NIR"
"19535","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",776.7,0.5435705,1,"control","df","NIR"
"19536","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",778.5,0.5432919,1,"control","df","NIR"
"19537","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",780.3,0.5433772,1,"control","df","NIR"
"19538","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",782.2,0.5432506,1,"control","df","NIR"
"19539","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",784,0.5434254,1,"control","df","NIR"
"19540","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",785.8,0.5429244,1,"control","df","NIR"
"19541","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",787.6,0.5428177,1,"control","df","NIR"
"19542","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",789.4,0.542615,1,"control","df","NIR"
"19543","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",791.2,0.5423382,1,"control","df","NIR"
"19544","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",793,0.5422098,1,"control","df","NIR"
"19545","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",794.8,0.5418228,1,"control","df","NIR"
"19546","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",796.6,0.5414881,1,"control","df","NIR"
"19547","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",798.4,0.5411557,1,"control","df","NIR"
"19548","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",800.2,0.540942,1,"control","df","NIR"
"19549","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",802,0.5405804,1,"control","df","NIR"
"19550","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",803.8,0.5405901,1,"control","df","NIR"
"19551","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",805.6,0.5404287,1,"control","df","NIR"
"19552","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",807.4,0.5400445,1,"control","df","NIR"
"19553","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",809.2,0.539763,1,"control","df","NIR"
"19554","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",810.9,0.5395229,1,"control","df","NIR"
"19555","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",812.7,0.5388727,1,"control","df","NIR"
"19556","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",814.5,0.538573,1,"control","df","NIR"
"19557","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",816.3,0.5383667,1,"control","df","NIR"
"19558","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",818.1,0.5379555,1,"control","df","NIR"
"19559","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",819.8,0.5375278,1,"control","df","NIR"
"19560","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",821.6,0.5372668,1,"control","df","NIR"
"19561","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",823.4,0.5369849,1,"control","df","NIR"
"19562","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",825.1,0.5366856,1,"control","df","NIR"
"19563","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",826.9,0.5365159,1,"control","df","NIR"
"19564","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",828.7,0.5364213,1,"control","df","NIR"
"19565","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",830.4,0.5363785,1,"control","df","NIR"
"19566","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",832.2,0.5356851,1,"control","df","NIR"
"19567","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",833.9,0.5360147,1,"control","df","NIR"
"19568","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",835.7,0.5356779,1,"control","df","NIR"
"19569","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",837.4,0.5357247,1,"control","df","NIR"
"19570","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",839.2,0.535071,1,"control","df","NIR"
"19571","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",840.9,0.5354975,1,"control","df","NIR"
"19572","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",842.7,0.5352106,1,"control","df","NIR"
"19573","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",844.4,0.5352869,1,"control","df","NIR"
"19574","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",846.1,0.5349825,1,"control","df","NIR"
"19575","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",847.9,0.5352545,1,"control","df","NIR"
"19576","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",849.6,0.5352302,1,"control","df","NIR"
"19577","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",851.3,0.5351524,1,"control","df","NIR"
"19578","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",853.1,0.5353041,1,"control","df","NIR"
"19579","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",854.8,0.5349221,1,"control","df","NIR"
"19580","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",856.5,0.5349666,1,"control","df","NIR"
"19581","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",858.3,0.5349036,1,"control","df","NIR"
"19582","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",860,0.5347969,1,"control","df","NIR"
"19583","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",861.7,0.5347377,1,"control","df","NIR"
"19584","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",863.4,0.5344136,1,"control","df","NIR"
"19585","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",865.1,0.5341523,1,"control","df","NIR"
"19586","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",866.8,0.534579,1,"control","df","NIR"
"19587","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",868.5,0.5340693,1,"control","df","NIR"
"19588","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",870.2,0.5339035,1,"control","df","NIR"
"19589","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",871.9,0.5334334,1,"control","df","NIR"
"19590","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",873.6,0.5332501,1,"control","df","NIR"
"19591","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",875.3,0.5334134,1,"control","df","NIR"
"19592","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",877,0.5333193,1,"control","df","NIR"
"19593","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",878.7,0.5327433,1,"control","df","NIR"
"19594","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",880.4,0.5328634,1,"control","df","NIR"
"19595","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",882.1,0.5323645,1,"control","df","NIR"
"19596","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",883.8,0.5322952,1,"control","df","NIR"
"19597","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",885.5,0.5320099,1,"control","df","NIR"
"19598","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",887.2,0.532061,1,"control","df","NIR"
"19599","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",888.8,0.5317322,1,"control","df","NIR"
"19600","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",890.5,0.5319766,1,"control","df","NIR"
"19601","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",892.2,0.5315662,1,"control","df","NIR"
"19602","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",893.9,0.5317865,1,"control","df","NIR"
"19603","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",895.5,0.5317536,1,"control","df","NIR"
"19604","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",897.2,0.5309307,1,"control","df","NIR"
"19605","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",898.9,0.5310875,1,"control","df","NIR"
"19606","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",900.5,0.5307784,1,"control","df","NIR"
"19607","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",902.2,0.5308861,1,"control","df","NIR"
"19608","beech_pp_NIR_w5_1","week_5","06/08/2024","16:02:18",903.9,0.5304448,1,"control","df","NIR"
