Transmitance	
Time	06/08/2024 16:02:18	06/08/2024 16:03:24	06/08/2024 16:04:16	06/08/2024 16:05:28	06/08/2024 16:05:51	06/08/2024 16:06:22	06/08/2024 16:08:07	06/08/2024 16:08:42	06/08/2024 16:09:05	06/08/2024 16:12:55	06/08/2024 16:13:25	06/08/2024 16:13:42	06/08/2024 16:14:00	06/08/2024 16:14:18	06/08/2024 16:14:31	
Name																
GPS	55° 51.7089' N  -3° 371.9495' W	55° 51.7079' N  -3° 371.9492' W	55° 51.7110' N  -3° 371.9524' W	55° 51.7074' N  -3° 371.9491' W	55° 51.7084' N  -3° 371.9507' W	55° 51.7087' N  -3° 371.9457' W	55° 51.7072' N  -3° 371.9463' W	55° 51.7115' N  -3° 371.9501' W	55° 51.7093' N  -3° 371.9479' W	55° 51.7098' N  -3° 371.9505' W	55° 51.7109' N  -3° 371.9529' W	55° 51.7109' N  -3° 371.9529' W	55° 51.7130' N  -3° 371.9547' W	55° 51.7134' N  -3° 371.9552' W	55° 51.7134' N  -3° 371.9552' W	
[nm]	
974.2	5.006631E-001	4.977896E-001	5.222149E-001	4.792219E-001	4.867374E-001	5.096154E-001	4.959107E-001	4.874005E-001	4.875111E-001	5.008842E-001	5.167993E-001	4.982317E-001	5.059682E-001	4.986737E-001	4.862953E-001
975.7	5.001700E-001	4.964306E-001	5.219263E-001	4.794334E-001	4.858924E-001	5.082153E-001	4.947309E-001	4.866856E-001	4.864589E-001	5.006232E-001	5.155807E-001	4.971105E-001	5.056091E-001	4.983569E-001	4.861190E-001
977.3	4.990696E-001	4.959293E-001	5.212840E-001	4.777855E-001	4.855780E-001	5.090719E-001	4.943010E-001	4.866248E-001	4.865085E-001	5.004652E-001	5.151198E-001	4.965108E-001	5.045359E-001	4.979065E-001	4.855780E-001
978.8	4.980838E-001	4.949701E-001	5.204790E-001	4.774850E-001	4.850299E-001	5.073054E-001	4.938922E-001	4.852695E-001	4.856287E-001	4.995210E-001	5.141317E-001	4.958084E-001	5.040719E-001	4.967665E-001	4.855090E-001
980.3	4.968507E-001	4.941336E-001	5.184636E-001	4.762258E-001	4.841299E-001	5.067309E-001	4.926516E-001	4.843769E-001	4.843769E-001	4.980857E-001	5.132765E-001	4.945041E-001	5.027788E-001	4.958627E-001	4.837594E-001
981.8	4.956157E-001	4.930741E-001	5.192528E-001	4.757911E-001	4.831618E-001	5.060363E-001	4.919304E-001	4.839243E-001	4.835430E-001	4.980302E-001	5.128987E-001	4.939637E-001	5.023510E-001	4.952345E-001	4.830347E-001
983.4	4.952542E-001	4.929138E-001	5.182681E-001	4.756209E-001	4.829021E-001	5.064361E-001	4.920036E-001	4.838122E-001	4.835522E-001	4.973345E-001	5.129372E-001	4.940840E-001	5.022754E-001	4.951242E-001	4.832922E-001
984.9	4.939791E-001	4.909356E-001	5.168718E-001	4.736006E-001	4.811433E-001	5.037713E-001	4.896123E-001	4.822019E-001	4.816726E-001	4.958317E-001	5.105200E-001	4.923912E-001	5.001985E-001	4.935821E-001	4.822019E-001
986.4	4.935118E-001	4.901325E-001	5.158151E-001	4.735064E-001	4.804001E-001	5.036496E-001	4.890511E-001	4.812111E-001	4.818870E-001	4.959448E-001	5.104082E-001	4.920249E-001	4.998648E-001	4.929711E-001	4.808056E-001
987.9	4.925849E-001	4.907831E-001	5.154539E-001	4.726265E-001	4.803881E-001	5.031185E-001	4.887041E-001	4.808039E-001	4.810811E-001	4.945253E-001	5.101871E-001	4.916147E-001	4.988219E-001	4.920305E-001	4.803881E-001
989.4	4.910625E-001	4.883455E-001	5.132275E-001	4.703275E-001	4.780495E-001	5.013585E-001	4.867725E-001	4.789075E-001	4.787645E-001	4.926355E-001	5.080795E-001	4.887745E-001	4.979265E-001	4.903475E-001	4.784785E-001
990.9	4.901005E-001	4.864066E-001	5.130024E-001	4.694149E-001	4.775414E-001	5.001478E-001	4.858156E-001	4.785757E-001	4.781324E-001	4.920213E-001	5.069444E-001	4.880319E-001	4.970449E-001	4.886229E-001	4.778369E-001
992.4	4.891403E-001	4.867270E-001	5.120664E-001	4.701357E-001	4.766214E-001	5.004525E-001	4.859729E-001	4.790347E-001	4.791855E-001	4.924585E-001	5.069382E-001	4.883861E-001	4.965309E-001	4.895928E-001	4.785822E-001
993.9	4.873447E-001	4.855039E-001	5.108145E-001	4.686302E-001	4.759933E-001	4.991563E-001	4.841233E-001	4.776806E-001	4.778340E-001	4.902592E-001	5.059058E-001	4.876515E-001	4.954748E-001	4.887253E-001	4.767602E-001
995.4	4.863887E-001	4.841857E-001	5.099921E-001	4.670338E-001	4.750590E-001	4.978757E-001	4.832415E-001	4.758458E-001	4.761605E-001	4.906373E-001	5.047994E-001	4.859166E-001	4.940991E-001	4.868607E-001	4.750590E-001
996.9	4.857143E-001	4.832930E-001	5.086360E-001	4.661824E-001	4.729621E-001	4.968523E-001	4.823245E-001	4.752220E-001	4.747377E-001	4.881356E-001	5.037934E-001	4.845843E-001	4.929782E-001	4.866828E-001	4.747377E-001
998.4	4.839940E-001	4.816719E-001	5.065517E-001	4.657489E-001	4.727152E-001	4.951070E-001	4.811743E-001	4.733787E-001	4.740421E-001	4.879748E-001	5.025709E-001	4.833306E-001	4.914580E-001	4.846575E-001	4.738763E-001
999.9	4.825760E-001	4.813803E-001	5.058080E-001	4.631022E-001	4.711309E-001	4.940212E-001	4.801845E-001	4.723266E-001	4.719850E-001	4.856508E-001	5.018791E-001	4.834301E-001	4.914588E-001	4.832593E-001	4.728391E-001
1001.4	4.809080E-001	4.800282E-001	5.043111E-001	4.624318E-001	4.692944E-001	4.932254E-001	4.787964E-001	4.715819E-001	4.714059E-001	4.846032E-001	5.000880E-001	4.816118E-001	4.888263E-001	4.828436E-001	4.708781E-001
1002.9	4.792685E-001	4.776390E-001	5.024443E-001	4.604382E-001	4.682238E-001	4.910375E-001	4.770958E-001	4.693102E-001	4.700344E-001	4.836140E-001	4.988231E-001	4.803549E-001	4.875973E-001	4.807170E-001	4.707586E-001
1004.4	4.782202E-001	4.769116E-001	5.014021E-001	4.593382E-001	4.677510E-001	4.907459E-001	4.754160E-001	4.688727E-001	4.692466E-001	4.825201E-001	4.978501E-001	4.791550E-001	4.866330E-001	4.806506E-001	4.694335E-001
1005.9	4.777414E-001	4.754288E-001	5.000964E-001	4.588553E-001	4.656003E-001	4.896897E-001	4.746579E-001	4.673347E-001	4.684910E-001	4.814030E-001	4.962421E-001	4.781268E-001	4.850646E-001	4.790904E-001	4.688765E-001
1007.3	4.751041E-001	4.751041E-001	4.987106E-001	4.574489E-001	4.647887E-001	4.887919E-001	4.739139E-001	4.663757E-001	4.669708E-001	4.796667E-001	4.959333E-001	4.778814E-001	4.848244E-001	4.776830E-001	4.665741E-001
1008.8	4.739955E-001	4.721599E-001	4.972466E-001	4.554354E-001	4.640016E-001	4.868448E-001	4.723639E-001	4.648175E-001	4.660412E-001	4.788905E-001	4.945951E-001	4.766470E-001	4.829696E-001	4.768509E-001	4.660412E-001
1010.3	4.729985E-001	4.711074E-001	4.959025E-001	4.547174E-001	4.627022E-001	4.858163E-001	4.715276E-001	4.639630E-001	4.645934E-001	4.776213E-001	4.925404E-001	4.736289E-001	4.816138E-001	4.753099E-001	4.648035E-001
1011.8	4.714936E-001	4.697594E-001	4.949057E-001	4.526339E-001	4.604379E-001	4.842835E-001	4.706265E-001	4.636896E-001	4.628225E-001	4.764795E-001	4.920876E-001	4.747453E-001	4.801648E-001	4.743117E-001	4.641231E-001
1013.2	4.675006E-001	4.668305E-001	4.918472E-001	4.520885E-001	4.594595E-001	4.820192E-001	4.686174E-001	4.612464E-001	4.616931E-001	4.744248E-001	4.900603E-001	4.719678E-001	4.797856E-001	4.726379E-001	4.619165E-001
1014.7	4.664669E-001	4.669279E-001	4.904356E-001	4.491818E-001	4.574787E-001	4.812169E-001	4.664669E-001	4.602443E-001	4.609357E-001	4.724591E-001	4.895137E-001	4.708458E-001	4.777599E-001	4.706153E-001	4.611662E-001
1016.1	4.656198E-001	4.649060E-001	4.901261E-001	4.484892E-001	4.561028E-001	4.798953E-001	4.672853E-001	4.596717E-001	4.599096E-001	4.732334E-001	4.879848E-001	4.699025E-001	4.772781E-001	4.706162E-001	4.596717E-001
1017.6	4.643910E-001	4.636542E-001	4.879666E-001	4.464637E-001	4.538310E-001	4.788802E-001	4.646365E-001	4.575147E-001	4.577603E-001	4.705305E-001	4.869843E-001	4.678291E-001	4.747053E-001	4.688114E-001	4.582515E-001
1019.1	4.620847E-001	4.610703E-001	4.859244E-001	4.440781E-001	4.542227E-001	4.788232E-001	4.628455E-001	4.552371E-001	4.565052E-001	4.699467E-001	4.861780E-001	4.676642E-001	4.740046E-001	4.681714E-001	4.572660E-001
1020.5	4.620220E-001	4.594028E-001	4.845469E-001	4.449974E-001	4.512834E-001	4.761655E-001	4.620220E-001	4.541645E-001	4.565217E-001	4.672603E-001	4.850707E-001	4.669984E-001	4.717129E-001	4.664746E-001	4.549502E-001
1022	4.591229E-001	4.588522E-001	4.832160E-001	4.420682E-001	4.504602E-001	4.748240E-001	4.626421E-001	4.528966E-001	4.539794E-001	4.664321E-001	4.845696E-001	4.653492E-001	4.723877E-001	4.664321E-001	4.545208E-001
1023.4	4.581818E-001	4.570629E-001	4.816783E-001	4.416783E-001	4.509091E-001	4.738462E-001	4.604196E-001	4.534266E-001	4.528671E-001	4.651748E-001	4.819580E-001	4.640559E-001	4.704895E-001	4.654545E-001	4.525874E-001
1024.8	4.541258E-001	4.555684E-001	4.786497E-001	4.394114E-001	4.477784E-001	4.702827E-001	4.596076E-001	4.503751E-001	4.512406E-001	4.624928E-001	4.821119E-001	4.624928E-001	4.676861E-001	4.633583E-001	4.526832E-001
1026.3	4.531343E-001	4.555224E-001	4.782090E-001	4.382090E-001	4.483582E-001	4.707463E-001	4.585075E-001	4.489552E-001	4.501493E-001	4.611940E-001	4.797015E-001	4.617910E-001	4.674627E-001	4.641791E-001	4.507463E-001
1027.7	4.521900E-001	4.524985E-001	4.774830E-001	4.355336E-001	4.450956E-001	4.697717E-001	4.568168E-001	4.475632E-001	4.500308E-001	4.614436E-001	4.787168E-001	4.611351E-001	4.654534E-001	4.617520E-001	4.484886E-001
1029.2	4.500797E-001	4.516746E-001	4.749601E-001	4.360447E-001	4.437002E-001	4.685805E-001	4.561404E-001	4.465710E-001	4.497608E-001	4.599681E-001	4.775120E-001	4.590112E-001	4.650718E-001	4.583732E-001	4.475279E-001
1030.6	4.467806E-001	4.490802E-001	4.714192E-001	4.310118E-001	4.415243E-001	4.648489E-001	4.540079E-001	4.441524E-001	4.467806E-001	4.559790E-001	4.743758E-001	4.563075E-001	4.609067E-001	4.576216E-001	4.448095E-001
1032	4.443313E-001	4.477257E-001	4.687712E-001	4.290563E-001	4.402580E-001	4.646979E-001	4.511202E-001	4.426341E-001	4.456891E-001	4.558724E-001	4.742023E-001	4.558724E-001	4.596062E-001	4.572301E-001	4.429735E-001
1033.4	4.428471E-001	4.456522E-001	4.656381E-001	4.284712E-001	4.382889E-001	4.645863E-001	4.516129E-001	4.414446E-001	4.424965E-001	4.526648E-001	4.719495E-001	4.551192E-001	4.582749E-001	4.547686E-001	4.428471E-001
1034.9	4.393064E-001	4.443642E-001	4.627890E-001	4.259393E-001	4.353324E-001	4.613439E-001	4.483382E-001	4.385838E-001	4.414740E-001	4.497832E-001	4.700145E-001	4.523121E-001	4.559249E-001	4.530347E-001	4.407514E-001
1036.3	4.384787E-001	4.407159E-001	4.608501E-001	4.217002E-001	4.358688E-001	4.589858E-001	4.474273E-001	4.354959E-001	4.407159E-001	4.474273E-001	4.660701E-001	4.519016E-001	4.537658E-001	4.526473E-001	4.392245E-001
1037.7	4.334615E-001	4.396154E-001	4.592308E-001	4.200000E-001	4.307692E-001	4.569231E-001	4.442308E-001	4.334615E-001	4.373077E-001	4.461538E-001	4.661538E-001	4.507692E-001	4.523077E-001	4.519231E-001	4.361538E-001
1039.1	4.314115E-001	4.405567E-001	4.572565E-001	4.186879E-001	4.306163E-001	4.556660E-001	4.449304E-001	4.333996E-001	4.377734E-001	4.433400E-001	4.640159E-001	4.512922E-001	4.489066E-001	4.500994E-001	4.337972E-001
1040.5	4.282795E-001	4.352268E-001	4.532080E-001	4.152023E-001	4.270535E-001	4.503474E-001	4.421741E-001	4.299142E-001	4.340008E-001	4.413568E-001	4.605640E-001	4.470781E-001	4.466694E-001	4.470781E-001	4.290969E-001
1041.9	4.264644E-001	4.323641E-001	4.500632E-001	4.125579E-001	4.256216E-001	4.492204E-001	4.399494E-001	4.268858E-001	4.315213E-001	4.403708E-001	4.605984E-001	4.450063E-001	4.416351E-001	4.433207E-001	4.277286E-001
1043.3	4.217599E-001	4.299957E-001	4.477677E-001	4.109233E-001	4.221933E-001	4.477677E-001	4.382315E-001	4.217599E-001	4.286953E-001	4.364976E-001	4.568704E-001	4.408322E-001	4.399653E-001	4.412657E-001	4.265280E-001
1044.7	4.170764E-001	4.269110E-001	4.443451E-001	4.067948E-001	4.197586E-001	4.456862E-001	4.354046E-001	4.215467E-001	4.264640E-001	4.322754E-001	4.546267E-001	4.394278E-001	4.394278E-001	4.398748E-001	4.215467E-001
1046.1	4.157097E-001	4.248966E-001	4.423519E-001	4.028480E-001	4.170877E-001	4.409738E-001	4.313275E-001	4.175471E-001	4.221406E-001	4.294901E-001	4.519982E-001	4.377584E-001	4.350023E-001	4.382177E-001	4.166284E-001
1047.5	4.117925E-001	4.212264E-001	4.367925E-001	3.995283E-001	4.141509E-001	4.396226E-001	4.306604E-001	4.127358E-001	4.188679E-001	4.254717E-001	4.476415E-001	4.344340E-001	4.297170E-001	4.316038E-001	4.132075E-001
1048.9	4.075508E-001	4.181994E-001	4.317522E-001	3.959342E-001	4.109390E-001	4.351404E-001	4.235237E-001	4.080348E-001	4.186834E-001	4.201355E-001	4.453049E-001	4.322362E-001	4.264279E-001	4.307841E-001	4.099710E-001
1050.3	4.020875E-001	4.150099E-001	4.269384E-001	3.881710E-001	4.070577E-001	4.324056E-001	4.234592E-001	4.055666E-001	4.125249E-001	4.145129E-001	4.408549E-001	4.279324E-001	4.219682E-001	4.264414E-001	4.035785E-001
1051.7	3.969466E-001	4.106870E-001	4.213740E-001	3.857506E-001	4.040712E-001	4.284987E-001	4.152672E-001	4.020356E-001	4.086514E-001	4.111959E-001	4.356234E-001	4.229008E-001	4.162850E-001	4.208651E-001	4.030534E-001
1053	3.886281E-001	4.042775E-001	4.162754E-001	3.818466E-001	3.985394E-001	4.225352E-001	4.147105E-001	3.969744E-001	4.042775E-001	4.047992E-001	4.308816E-001	4.199270E-001	4.126239E-001	4.173187E-001	3.943662E-001
1054.4	3.880278E-001	4.008552E-001	4.136825E-001	3.768038E-001	3.933725E-001	4.179583E-001	4.115446E-001	3.885623E-001	3.997862E-001	4.008552E-001	4.281133E-001	4.152859E-001	4.067344E-001	4.142170E-001	3.923036E-001
1055.8	3.810044E-001	3.935590E-001	4.066594E-001	3.700873E-001	3.919214E-001	4.126638E-001	4.039301E-001	3.859170E-001	3.968341E-001	3.951965E-001	4.241266E-001	4.110262E-001	4.022926E-001	4.093886E-001	3.837336E-001
1057.2	3.750696E-001	3.917641E-001	3.989983E-001	3.633834E-001	3.817474E-001	4.073456E-001	3.973289E-001	3.789649E-001	3.889816E-001	3.912076E-001	4.156928E-001	4.045632E-001	3.956594E-001	4.017807E-001	3.772955E-001
1058.5	3.666288E-001	3.847900E-001	3.944381E-001	3.547106E-001	3.785471E-001	4.012486E-001	3.927355E-001	3.711691E-001	3.830874E-001	3.842225E-001	4.086266E-001	3.995460E-001	3.853575E-001	4.012486E-001	3.740068E-001
1059.9	3.615786E-001	3.772490E-001	3.894370E-001	3.505514E-001	3.726059E-001	3.975624E-001	3.905978E-001	3.668021E-001	3.778294E-001	3.772490E-001	4.039466E-001	3.964016E-001	3.795705E-001	3.934997E-001	3.644806E-001
1061.3	3.530792E-001	3.718475E-001	3.777126E-001	3.448680E-001	3.659824E-001	3.900293E-001	3.818182E-001	3.589443E-001	3.730205E-001	3.671554E-001	3.976540E-001	3.865103E-001	3.753666E-001	3.853372E-001	3.583578E-001
